Time (msec);..ECT (°C);..IAT (°C);..IGN (°BTDC);..IPW (ms);..Load (mg/stroke);..MAF (kg/h);..RPM (RPM);..TPS (%);.IACV (%);.IdleFT1 (ms);.LTFT1 (%);.STFT1 (%);.V_MAF (VDC);V_O2_Front #1 (VDC);..Knock (° Cor);Innovate MTS PSB-1 CH3 (PSI);Innovate Wideband AFR (AFR Gasoline)
64687;93,9;38,7;10,7;0,705;49,17;28,75;3274;0,4;0,53;0,00;0,14;0,00;0,98;4,86;0,00;0;20,33
64766;93,2;38,7;10,0;0,667;45,95;26,75;3262;0,4;0,53;0,00;0,14;0,00;0,96;4,86;0,00;0;20,33
64847;93,2;38,7;12,6;0,774;54,51;31,75;3257;0,4;0,53;0,00;0,14;0,00;1,03;4,86;0,00;0;20,33
64927;93,2;38,7;10,0;0,667;46,12;26,75;3247;0,4;0,53;0,00;0,14;0,00;0,96;4,86;0,00;0;20,33
65007;93,2;38,7;12,6;0,780;54,68;31,75;3250;0,4;0,53;0,00;0,14;0,00;1,02;4,86;0,00;0;20,33
65088;93,2;38,7;10,3;0,694;47,99;27,75;3241;0,4;0,53;0,00;0,14;0,00;0,98;4,86;0,00;0;20,33
65169;93,2;38,7;10,7;0,716;49,85;28,75;3231;0,4;0,53;0,00;0,14;0,00;1,02;4,86;0,00;0;20,33
65248;93,2;38,7;10,7;0,716;49,94;28,75;3226;0,4;0,53;0,00;0,14;0,00;1,00;4,86;0,00;0;20,33
65326;93,2;38,7;10,0;0,673;46,54;26,75;3219;0,4;0,53;0,00;0,14;0,00;1,00;4,86;0,00;0;20,33
65406;93,2;38,7;9,6;0,673;46,54;26,75;3219;0,4;0,53;0,00;0,14;0,00;0,98;4,86;0,00;0;20,33
65486;93,2;38,7;10,0;0,673;46,54;26,75;3223;0,4;0,53;0,00;0,14;0,00;0,98;4,86;0,00;0;20,33
65565;93,2;38,7;10,0;0,694;48,32;27,75;3216;0,4;0,53;0,00;0,14;0,00;0,98;4,86;0,00;0;20,33
65646;93,2;39,4;9,2;0,651;44,93;25,75;3211;0,4;0,53;0,00;0,14;0,00;0,96;4,86;0,00;0;20,33
65726;93,2;39,4;10,0;0,700;48,66;27,75;3195;0,4;0,53;0,00;0,14;0,00;0,98;4,86;0,00;0;20,33
65807;93,2;39,4;10,0;0,700;48,75;27,75;3186;0,4;0,53;0,00;0,14;0,00;1,00;4,86;0,00;0;20,33
65887;93,2;39,4;10,0;0,700;48,75;27,75;3190;0,4;0,53;0,00;0,14;0,00;0,98;4,86;0,00;0;20,33
65965;93,2;39,4;8,9;0,657;45,36;25,75;3184;0,4;0,53;0,00;0,14;0,00;0,90;4,86;0,00;0;20,33
66047;93,2;39,4;10,0;0,705;48,83;27,75;3182;0,4;0,53;0,00;0,14;0,00;0,96;4,86;0,00;0;20,33
66127;93,2;39,4;10,7;0,726;50,78;28,75;3172;0,4;0,53;0,00;0,14;0,00;1,00;4,86;0,00;0;20,33
66207;93,2;39,4;9,6;0,684;47,31;26,75;3170;0,4;0,53;0,00;0,14;0,00;0,98;4,86;0,00;0;20,33
66285;93,2;39,4;9,6;0,710;49,26;27,75;3153;0,4;0,53;0,00;0,14;0,00;0,98;4,86;0,00;0;20,33
66365;93,2;39,4;8,1;0,641;44,17;24,75;3144;0,4;0,53;0,00;0,14;0,00;0,90;4,86;0,00;0;20,33
66447;93,2;39,4;8,1;0,641;43,92;24,75;3158;0,4;0,53;0,00;0,14;0,00;0,92;4,86;0,00;0;20,33
66533;93,2;39,4;9,2;0,689;47,65;26,75;3143;0,4;0,53;0,00;0,14;0,00;0,96;4,86;0,00;0;20,33
66616;93,2;39,4;9,2;0,689;47,65;26,75;3147;0,4;0,53;0,00;0,14;0,00;0,94;4,86;0,00;0;20,33
66695;93,2;39,4;6,6;0,577;39,00;21,75;3134;0,4;0,53;0,00;0,14;0,00;0,90;4,86;0,00;0;20,33
66775;93,2;39,4;7,0;0,598;40,78;22,75;3129;0,4;0,53;0,00;0,14;0,00;0,90;4,86;0,00;0;20,33
66857;93,2;39,4;6,6;0,577;39,08;21,75;3125;0,4;0,53;0,00;0,14;0,00;0,90;4,86;0,00;0;20,33
66937;93,2;39,4;7,0;0,603;40,86;22,75;3125;0,4;0,53;0,00;0,14;0,00;0,90;4,86;0,00;0;20,33
67016;93,2;39,4;8,9;0,667;46,21;25,75;3124;0,4;0,53;0,00;0,14;0,00;0,94;4,86;0,00;0;20,33
67095;93,2;39,4;9,6;0,694;48,24;26,75;3105;0,4;0,53;0,00;0,14;0,00;0,94;4,86;0,00;0;20,33
67177;93,2;40,1;7,7;0,651;44,85;24,75;3096;0,4;0,53;0,00;0,14;0,00;0,96;4,86;0,00;0;20,33
67258;93,2;40,1;8,1;0,651;44,76;24,75;3101;0,4;0,53;0,00;0,14;0,00;0,92;4,86;0,00;0;20,33
67337;93,2;40,1;9,2;0,721;50,19;27,75;3096;0,4;0,53;0,00;0,14;0,00;0,96;4,86;0,00;0;20,33
67415;93,2;40,1;7,0;0,635;43,24;23,75;3079;0,4;0,53;0,00;0,14;0,00;0,92;4,86;0,00;0;20,33
67497;93,2;40,1;7,4;0,635;43,32;23,75;3074;0,4;0,53;0,00;0,14;0,00;0,92;4,86;0,00;0;20,33
67576;93,2;40,1;7,7;0,657;44,93;24,75;3088;0,4;0,53;0,00;0,14;0,00;0,94;4,86;0,00;0;20,33
67655;93,2;40,1;8,1;0,678;46,88;25,75;3080;0,4;0,53;0,00;0,14;0,00;0,94;4,86;0,00;0;20,33
67737;93,2;40,1;9,2;0,726;50,61;27,75;3070;0,4;0,53;0,00;0,14;0,00;0,98;4,86;0,00;0;20,33
67815;92,4;40,1;7,7;0,662;45,36;24,75;3061;0,4;0,53;0,00;0,14;0,00;0,90;4,86;0,00;0;20,33
67902;92,4;40,1;7,7;0,662;45,44;24,75;3053;0,4;0,53;0,00;0,14;0,00;0,88;4,86;0,00;0;20,33
67985;92,4;40,1;7,4;0,641;43,75;23,75;3047;0,4;0,53;0,00;0,14;0,00;0,90;4,86;0,00;0;20,33
68065;92,4;40,1;8,5;0,684;47,22;25,75;3059;0,4;0,53;0,00;0,14;0,00;0,94;4,86;0,00;0;20,33
68145;92,4;40,9;8,5;0,710;49,26;26,75;3044;0,4;0,53;0,00;0,14;0,00;0,96;4,86;0,00;0;20,33
68226;92,4;40,9;6,2;0,619;41,97;22,75;3042;0,4;0,53;0,00;0,14;0,00;0,94;4,86;0,00;0;20,33
68307;92,4;40,9;7,4;0,667;45,70;24,75;3035;0,4;0,53;0,00;0,14;0,00;0,92;4,86;0,00;0;20,33
68385;92,4;40,9;8,1;0,689;47,56;25,75;3033;0,4;0,53;0,00;0,14;0,00;0,94;4,86;0,00;0;20,33
68468;92,4;40,9;6,6;0,619;42,22;22,75;3021;0,4;0,53;0,00;0,14;0,00;0,88;4,86;0,00;0;20,33
68547;92,4;40,9;7,0;0,641;44,00;23,75;3026;0,4;0,53;0,00;0,14;0,00;0,90;4,86;0,00;0;20,33
68625;92,4;40,9;7,0;0,646;44,17;23,75;3016;0,4;0,53;0,00;0,14;0,00;0,90;4,86;0,00;0;20,33
68711;92,4;41,6;7,7;0,667;46,04;24,75;3012;0,4;0,53;0,00;0,14;0,00;0,92;4,86;0,00;0;20,33
68796;92,4;41,6;7,7;0,673;46,12;24,75;3007;0,4;0,53;0,00;0,14;0,00;0,92;4,84;0,00;0;20,33
68876;92,4;41,6;7,7;0,673;46,21;24,75;3003;0,4;0,53;0,00;0,14;0,00;0,92;4,86;0,00;0;20,33
68957;92,4;41,6;7,0;0,646;44,34;23,75;3002;0,4;0,53;0,00;0,14;0,00;0,92;4,86;0,00;0;20,33
69038;92,4;41,6;5,9;0,603;40,78;21,75;2992;0,4;0,53;0,00;0,14;0,00;0,90;4,86;0,00;0;20,33
69115;92,4;41,6;7,4;0,678;46,54;24,75;2983;0,4;0,53;0,00;0,14;0,00;0,90;4,86;0,00;0;20,33
69196;92,4;41,6;8,1;0,700;48,49;25,75;2977;0,4;0,53;0,00;0,14;0,00;0,94;4,86;0,00;0;20,33
69277;92,4;41,6;7,4;0,678;46,63;24,75;2976;0,4;0,53;0,00;0,14;0,00;0,90;4,86;0,00;0;20,33
69356;92,4;41,6;8,5;0,726;50,36;26,75;2976;0,4;0,53;0,00;0,14;0,00;0,92;4,86;0,00;0;20,33
69436;92,4;41,6;6,2;0,630;43,15;22,75;2961;0,4;0,53;0,00;0,14;0,00;0,92;4,86;0,00;0;20,33
69516;92,4;41,6;7,4;0,678;46,88;24,75;2961;0,4;0,53;0,00;0,14;0,00;0,92;4,86;0,00;0;20,33
69597;92,4;41,6;7,0;0,657;45,02;23,75;2962;0,4;0,53;0,00;0,14;0,00;0,92;4,86;0,00;0;20,33
69675;92,4;41,6;7,0;0,657;45,10;23,75;2952;0,4;0,53;0,00;0,14;0,00;0,88;4,86;0,00;0;20,33
69755;92,4;41,6;7,0;0,657;45,10;23,75;2953;0,4;0,53;0,00;0,14;0,00;0,88;4,86;0,00;0;20,33
69835;92,4;41,6;6,6;0,657;45,19;23,75;2948;0,4;0,53;0,00;0,14;0,00;0,90;4,86;0,00;0;20,33
69917;92,4;41,6;7,4;0,684;47,14;24,75;2942;0,4;0,53;0,00;0,14;0,00;0,94;4,86;0,00;0;20,33
69995;92,4;41,6;5,5;0,609;41,54;21,75;2938;0,4;0,53;0,00;0,14;0,00;0,88;4,86;0,00;0;20,33
70076;92,4;41,6;5,9;0,635;43,58;22,75;2928;0,4;0,53;0,00;0,14;0,00;0,88;4,86;0,00;0;20,33
70156;92,4;41,6;6,6;0,662;45,44;23,75;2932;0,4;0,53;0,00;0,14;0,00;0,92;4,86;0,00;0;20,33
70236;92,4;41,6;5,1;0,614;41,71;21,75;2925;0,4;0,53;0,00;0,14;0,00;0,88;4,86;0,00;0;20,33
70315;92,4;41,6;7,0;0,689;47,56;24,75;2919;0,4;0,53;0,00;0,14;0,00;0,92;4,86;0,00;0;20,33
70396;92,4;41,6;5,1;0,619;41,97;21,75;2907;0,4;0,53;0,00;0,14;0,00;0,84;4,86;0,00;0;20,33
70476;92,4;41,6;6,2;0,667;45,70;23,75;2918;0,4;0,53;0,00;0,14;0,00;0,90;4,84;0,00;0;20,33
70556;92,4;41,6;4,7;0,593;40,02;20,75;2914;0,4;0,53;0,00;0,14;0,00;0,86;4,86;0,00;0;20,33
70637;92,4;41,6;5,9;0,641;43,83;22,75;2914;0,4;0,53;0,00;0,14;0,00;0,92;4,86;0,00;0;20,33
70716;92,4;42,4;5,1;0,619;42,05;21,75;2905;0,4;0,53;0,00;0,14;0,00;0,90;4,86;0,00;0;20,33
70796;91,7;42,4;6,6;0,667;45,87;23,75;2903;0,4;0,53;0,00;0,14;0,00;0,90;4,84;0,00;0;20,33
70876;91,7;42,4;5,9;0,641;43,92;22,75;2905;0,4;0,53;0,00;0,14;0,00;0,90;4,86;0,00;0;20,33
70956;91,7;42,4;5,5;0,619;42,14;21,75;2900;0,4;0,53;0,00;0,14;0,00;0,88;4,84;0,00;0;20,33
71036;91,7;42,4;5,5;0,619;42,22;21,75;2890;0,4;0,53;0,00;0,14;0,00;0,86;4,86;0,00;0;20,33
71115;91,7;42,4;4,4;0,571;38,49;19,75;2882;0,4;0,53;0,00;0,14;0,00;0,84;4,86;0,00;0;20,33
71196;91,7;42,4;6,6;0,673;46,12;23,75;2888;0,4;0,53;0,00;0,14;0,00;0,86;4,86;0,00;0;20,33
71274;91,7;42,4;7,0;0,694;47,99;24,75;2891;0,4;0,53;0,00;0,14;0,00;0,90;4,86;0,00;0;20,33
71356;91,7;42,4;5,9;0,646;44,34;22,75;2882;0,4;0,53;0,00;0,14;0,00;0,88;4,86;0,00;0;20,33
71435;91,7;42,4;5,1;0,625;42,47;21,75;2874;0,4;0,53;0,00;0,14;0,00;0,90;4,84;0,00;0;20,33
71517;91,7;42,4;4,4;0,577;38,66;19,75;2873;0,4;0,53;0,00;0,14;0,00;0,82;4,86;0,00;0;20,33
71595;91,7;42,4;5,1;0,625;42,73;21,75;2859;0,4;0,53;0,00;0,14;0,00;0,88;4,86;0,00;0;20,33
71676;91,7;42,4;4,0;0,577;38,74;19,75;2862;0,4;0,53;0,00;0,14;0,00;0,84;4,86;0,00;0;20,33
71756;91,7;42,4;5,1;0,625;42,64;21,75;2865;0,4;0,53;0,00;0,14;0,00;0,86;4,86;0,00;0;20,33
71836;91,7;42,4;6,2;0,678;46,63;23,75;2857;0,4;0,53;0,00;0,14;0,00;0,90;4,86;0,00;0;20,33
71917;91,7;42,4;4,4;0,603;40,86;20,75;2853;0,4;0,53;0,00;0,14;0,00;0,86;4,86;0,00;0;20,33
71996;91,7;42,4;4,7;0,603;40,95;20,75;2844;0,4;0,53;0,00;0,14;0,00;0,84;4,84;0,00;0;20,33
72077;91,7;42,4;5,1;0,630;42,98;21,75;2841;0,4;0,53;0,00;0,14;0,00;0,86;4,84;0,00;0;20,33
72155;91,7;42,4;4,4;0,603;40,86;20,75;2854;0,4;0,53;0,00;0,14;0,00;0,84;4,84;0,00;0;20,33
72236;91,7;42,4;5,1;0,630;42,98;21,75;2840;0,4;0,53;0,00;0,14;0,00;0,86;4,84;0,00;0;20,33
72316;91,7;42,4;5,1;0,630;43,15;21,75;2828;0,4;0,53;0,00;0,14;0,00;0,86;4,84;0,00;0;20,33
72396;91,7;42,4;4,7;0,603;41,12;20,75;2833;0,4;0,53;0,00;0,14;0,00;0,88;4,84;0,00;0;20,33
72475;91,7;42,4;4,7;0,603;41,12;20,75;2832;0,4;0,53;0,00;0,14;0,00;0,86;4,86;0,00;0;20,33
72555;91,7;42,4;5,1;0,630;43,15;21,75;2829;0,4;0,53;0,00;0,14;0,00;0,88;4,86;0,00;0;20,33
72637;91,7;42,4;2,9;0,534;35,35;17,75;2828;0,4;0,53;0,00;0,14;0,00;0,80;4,84;0,00;0;20,33
72716;91,7;42,4;5,1;0,635;43,24;21,75;2826;0,4;0,53;0,00;0,14;0,00;0,84;4,84;0,00;0;20,33
72798;90,9;42,4;5,5;0,635;43,41;22,00;2816;0,4;0,53;0,00;0,14;0,00;0,86;4,86;0,00;0;20,33
72876;90,9;42,4;6,6;0,684;47,31;23,75;2815;0,4;0,53;0,00;0,14;0,00;0,88;4,84;0,00;0;20,33
72956;90,9;42,4;6,2;0,684;47,31;23,75;2816;0,4;0,53;0,00;0,14;0,00;0,90;4,84;0,00;0;20,33
73035;90,9;42,4;5,5;0,635;43,32;21,75;2821;0,4;0,53;0,00;0,14;0,00;0,88;4,84;0,00;0;20,33
73116;90,9;42,4;5,1;0,635;43,49;21,75;2807;0,4;0,53;0,00;0,14;0,00;0,86;4,84;0,00;0;20,33
73196;90,9;43,1;4,4;0,614;41,63;20,75;2802;0,4;0,53;0,00;0,14;0,00;0,80;4,86;0,00;0;20,33
73276;90,9;43,1;4,4;0,614;41,63;20,75;2802;0,4;0,53;0,00;0,14;0,00;0,86;4,84;0,00;0;20,33
73356;90,9;43,1;-2,7;1,260;49,51;24,75;2803;2,4;0,53;0,00;0,14;0,00;0,92;4,86;0,00;0;20,33
73437;90,9;43,1;1,0;1,346;65,45;32,75;2801;5,1;0,53;0,00;0,14;0,00;1,05;4,84;0,00;0;20,33
73517;90,9;43,1;4,0;1,848;103,09;51,75;2801;7,1;0,53;0,00;0,14;3,15;1,27;4,84;0,00;0;20,33
73596;90,9;43,1;7,4;1,922;116,15;58,75;2822;8,2;0,53;0,00;0,14;3,73;1,35;4,84;0,00;0;20,33
73675;90,9;43,1;10,7;1,858;118,69;60,75;2855;9,0;0,53;0,00;0,14;4,36;1,41;1,68;0,00;0;17,92
73755;90,9;43,1;14,4;2,056;134,21;67,75;2815;9,8;0,53;0,00;0,14;2,07;1,46;0,62;0,00;0;12,88
73836;90,9;43,1;17,4;1,933;127,17;63,75;2795;9,8;0,53;0,00;0,14;1,34;1,39;0,64;0,00;0;13,57
73915;90,9;43,1;20,8;2,056;136,58;69,75;2846;10,2;0,53;0,00;0,14;0,60;1,46;2,95;0,00;0;14,99
73998;90,9;43,1;24,5;1,020;75,20;37,75;2807;1,2;0,53;0,00;0,14;4,28;1,05;4,55;0,00;0;15,79
74077;90,9;43,1;23,8;0,806;60,62;29,75;2749;0,8;0,53;0,00;0,14;4,75;0,98;4,68;0,00;0;16,13
74158;90,9;43,1;21,5;0,748;53,75;26,75;2790;0,8;0,53;0,00;0,14;5,09;0,96;4,74;0,00;0;15,91
74235;90,9;43,1;19,3;0,651;45,10;22,75;2829;0,8;0,53;0,00;0,14;5,42;0,90;4,78;0,00;0;18,95
74316;90,9;43,1;17,1;0,646;44,00;21,75;2775;0,8;0,53;0,00;0,14;5,73;0,88;4,80;0,00;0;20,33
74395;90,9;43,1;14,8;0,614;41,29;20,75;2822;0,8;0,53;0,00;0,14;6,05;0,84;4,80;0,00;0;20,33
74478;90,9;43,1;4,0;0,614;41,71;20,75;2794;0,8;0,53;0,00;0,14;0,00;0,88;4,82;0,00;0;20,33
74556;90,9;43,1;5,5;0,662;45,53;22,75;2805;0,4;0,53;0,00;0,14;0,00;0,90;4,82;0,00;0;20,33
74636;90,9;43,1;2,9;0,561;37,64;18,75;2799;0,4;0,53;0,00;0,14;0,00;0,80;4,82;0,00;0;20,33
74717;90,9;43,1;5,9;0,694;47,73;23,75;2792;0,4;0,53;0,00;0,14;0,00;0,92;4,82;0,00;0;20,33
74796;90,9;43,1;4,0;0,614;41,71;20,75;2797;0,4;0,53;0,00;0,14;0,00;0,82;4,84;0,00;0;20,33
74877;90,9;43,1;4,7;0,641;43,75;21,75;2794;0,4;0,53;0,00;0,14;0,00;0,86;4,82;0,00;0;20,33
74955;90,9;43,1;5,9;0,694;47,73;23,75;2789;0,4;0,53;0,00;0,14;0,00;0,88;4,84;0,00;0;20,33
75036;90,9;43,1;5,9;0,694;47,73;23,75;2791;0,4;0,53;0,00;0,14;0,00;0,90;4,84;0,00;0;20,33
75115;90,9;43,1;4,0;0,614;41,80;20,75;2786;0,4;0,53;0,00;0,14;0,00;0,88;4,84;0,00;0;20,33
75197;90,9;43,1;4,7;0,641;43,83;21,75;2785;0,4;0,53;0,00;0,14;0,00;0,90;4,84;0,00;0;20,33
75275;90,2;43,1;3,6;0,593;39,85;19,75;2786;0,4;0,53;0,00;0,14;0,00;0,84;4,84;0,00;0;20,33
75356;90,2;43,1;2,9;0,566;37,98;18,75;2777;0,4;0,53;0,00;0,14;0,00;0,86;4,84;0,00;0;20,33
75438;90,2;43,1;3,6;0,593;39,93;19,75;2780;0,4;0,53;0,00;0,14;0,00;0,86;4,84;0,00;0;20,33
75516;90,2;43,1;2,9;0,566;37,98;18,75;2776;0,4;0,53;0,00;0,14;0,00;0,80;4,84;0,00;0;20,33
75595;90,2;43,1;4,7;0,646;44,09;21,75;2771;0,4;0,53;0,00;0,14;0,00;0,86;4,84;0,00;0;20,33
75675;90,2;43,1;4,0;0,619;42,05;20,75;2774;0,4;0,53;0,00;0,14;0,00;0,84;4,84;0,00;0;20,33
75755;90,2;43,1;4,4;0,619;42,14;20,75;2766;0,4;0,53;0,00;0,14;0,00;0,86;4,84;0,00;0;20,33
75836;90,2;43,1;4,7;0,646;44,09;21,75;2769;0,4;0,53;0,00;0,14;0,00;0,86;4,84;0,00;0;20,33
75915;90,2;43,1;5,5;0,673;46,21;22,75;2765;0,4;0,53;0,00;0,14;0,00;0,88;4,84;0,00;0;20,33
75996;90,2;43,1;4,7;0,646;44,26;21,75;2758;0,4;0,53;0,00;0,14;0,00;0,86;4,84;0,00;0;20,33
76081;90,2;43,1;4,4;0,619;42,14;20,75;2769;0,4;0,53;0,00;0,14;0,00;0,84;4,84;0,00;0;20,33
76167;90,2;43,1;3,3;0,598;40,27;19,75;2757;0,4;0,53;0,00;0,14;0,00;0,80;4,84;0,00;0;20,33
76246;90,2;43,1;5,9;0,705;48,41;23,75;2753;0,4;0,53;0,00;0,14;0,00;0,90;4,84;0,00;0;20,33
76326;90,2;43,1;4,0;0,619;42,22;20,75;2759;0,4;0,53;0,00;0,14;0,00;0,84;4,84;0,00;0;20,33
76405;90,2;43,1;4,0;0,625;42,31;20,75;2756;0,4;0,53;0,00;0,14;0,00;0,84;4,84;0,00;0;20,33
76486;90,2;43,1;4,4;0,651;44,34;21,75;2756;0,4;0,53;0,00;0,14;0,00;0,88;4,84;0,00;0;20,33
76564;90,2;43,1;4,4;0,651;44,34;21,75;2756;0,4;0,53;0,00;0,14;0,00;0,84;4,84;0,00;0;20,33
76645;90,2;43,9;2,5;0,571;38,41;18,75;2748;0,4;0,53;0,00;0,14;0,00;0,80;4,84;0,00;0;20,33
76725;90,2;43,9;5,9;0,705;48,41;23,75;2751;0,4;0,53;0,00;0,14;0,00;0,90;4,84;0,00;0;20,33
76806;90,2;43,9;4,0;0,625;42,39;20,75;2749;0,4;0,53;0,00;0,14;0,00;0,86;4,84;0,00;0;20,33
76885;90,2;43,9;3,3;0,598;40,36;19,75;2750;0,4;0,53;0,00;0,14;0,00;0,80;4,84;0,00;0;20,33
76966;90,2;43,9;4,4;0,651;44,42;21,75;2747;0,4;0,53;0,00;0,14;0,00;0,88;4,84;0,00;0;20,33
77046;90,2;43,9;5,9;0,705;48,49;23,75;2747;0,4;0,53;0,00;0,14;0,00;0,90;4,84;0,00;0;20,33
77126;90,2;43,9;6,2;0,732;50,53;24,75;2747;0,4;0,53;0,00;0,14;0,00;0,90;4,84;0,00;0;20,33
77205;90,2;43,9;4,0;0,625;42,47;20,75;2744;0,4;0,53;0,00;0,14;0,00;0,86;4,84;0,00;0;20,33
77286;90,2;43,9;4,0;0,625;42,47;20,75;2745;0,4;0,53;0,00;0,14;0,00;0,84;4,84;0,00;0;20,33
77365;90,2;43,9;4,4;0,651;44,51;21,75;2746;0,4;0,53;0,00;0,14;0,00;0,84;4,84;0,00;0;20,33
77446;90,2;43,9;4,0;0,625;42,56;20,75;2737;0,4;0,53;0,00;0,14;0,00;0,84;4,84;0,00;0;20,33
77526;90,2;43,9;4,4;0,651;44,51;21,75;2742;0,4;0,53;0,00;0,14;0,00;0,86;4,84;0,00;0;20,33
77606;90,2;43,9;5,1;0,678;46,63;22,75;2740;0,4;0,53;0,00;0,14;0,00;0,88;4,84;0,00;0;20,33
77687;90,2;43,9;3,3;0,603;40,61;19,75;2732;0,4;0,53;0,00;0,14;0,00;0,82;4,84;0,00;0;20,33
77766;90,2;43,9;4,7;0,651;44,68;21,75;2734;0,4;0,53;0,00;0,14;0,00;0,88;4,84;0,00;0;20,33
77846;90,2;43,9;2,9;0,571;38,49;18,75;2740;0,4;0,53;0,00;0,14;0,00;0,84;4,84;0,00;0;20,33
77925;90,2;43,9;3,3;0,603;40,61;19,75;2735;0,4;0,53;0,00;0,14;0,00;0,82;4,84;0,00;0;20,33
78006;90,2;43,9;4,7;0,657;44,76;21,75;2728;0,4;0,53;0,00;0,14;0,00;0,86;4,84;0,00;0;20,33
78086;90,2;43,9;2,9;0,577;38,57;18,75;2731;0,4;0,53;0,00;0,14;0,00;0,84;4,84;0,00;0;20,33
78166;90,2;43,9;4,7;0,651;44,68;21,75;2734;0,4;0,53;0,00;0,14;0,00;0,86;4,84;0,00;0;20,33
78245;90,2;43,9;5,1;0,684;46,80;22,75;2728;0,4;0,53;0,00;0,14;0,00;0,88;4,84;0,00;0;20,33
78325;90,2;43,9;4,7;0,657;44,76;21,75;2729;0,4;0,53;0,00;0,14;0,00;0,86;4,84;0,00;0;20,33
78405;90,2;43,9;5,1;0,684;46,80;22,75;2728;0,4;0,53;0,00;0,14;0,00;0,90;4,84;0,00;0;20,33
78485;90,2;43,9;4,0;0,630;42,73;20,75;2727;0,4;0,53;0,00;0,14;0,00;0,84;4,84;0,00;0;20,33
78565;90,2;43,9;5,1;0,684;46,80;22,75;2726;0,4;0,53;0,00;0,14;0,00;0,90;4,84;0,00;0;20,33
78647;90,2;43,9;4,7;0,657;44,76;21,75;2727;0,4;0,53;0,00;0,14;0,00;0,88;4,84;0,00;0;20,33
78728;90,2;43,9;4,7;0,657;44,93;21,75;2718;0,4;0,53;0,00;0,14;0,00;0,88;4,84;0,00;0;20,33
78805;90,2;43,9;4,7;0,657;44,85;21,75;2721;0,4;0,53;0,00;0,14;0,00;0,84;4,84;0,00;0;20,33
78885;90,2;43,9;4,7;0,657;44,85;21,75;2724;0,4;0,53;0,00;0,14;0,00;0,88;4,84;0,00;0;20,33
78964;90,2;43,9;4,0;0,630;42,90;20,75;2715;0,4;0,53;0,00;0,14;0,00;0,86;4,84;0,00;0;20,33
79046;90,2;43,9;4,7;0,657;45,02;21,75;2713;0,4;0,53;0,00;0,14;0,00;0,86;4,84;0,00;0;20,33
79125;90,2;43,9;4,0;0,630;42,90;20,75;2715;0,4;0,53;0,00;0,14;0,00;0,86;4,84;0,00;0;20,33
79205;90,2;43,9;4,7;0,657;45,02;21,75;2715;0,4;0,53;0,00;0,14;0,00;0,86;4,84;0,00;0;20,33
79286;90,2;43,9;2,9;0,577;38,83;18,75;2716;0,4;0,53;0,00;0,14;0,00;0,82;4,84;0,00;0;20,33
79365;90,2;43,9;4,7;0,662;45,10;21,75;2706;0,4;0,53;0,00;0,14;0,00;0,86;4,84;0,00;0;20,33
79445;90,2;43,9;4,0;0,630;42,98;20,75;2711;0,4;0,53;0,00;0,14;0,00;0,86;4,84;0,00;0;20,33
79525;90,2;43,9;3,6;0,609;41,03;19,75;2704;0,4;0,53;0,00;0,14;0,00;0,82;4,84;0,00;0;20,33
79605;90,2;43,9;4,0;0,635;43,07;20,75;2705;0,4;0,53;0,00;0,14;0,00;0,86;4,84;0,00;0;20,33
79685;90,2;43,9;4,0;0,635;43,07;20,75;2705;0,4;0,53;0,00;0,14;0,00;0,84;4,84;0,00;0;20,33
79766;89,4;43,9;2,5;0,582;39,08;18,75;2698;0,4;0,53;0,00;0,14;0,00;0,80;4,84;0,00;0;20,33
79845;89,4;43,9;3,6;0,635;43,15;20,75;2700;0,4;0,53;0,00;0,14;0,00;0,82;4,84;0,00;0;20,33
79924;89,4;43,9;2,9;0,609;41,20;19,75;2695;0,4;0,53;0,00;0,14;0,00;0,82;4,84;0,00;0;20,33
80005;89,4;43,9;5,5;0,689;47,22;22,75;2703;0,4;0,53;0,00;0,14;0,00;0,88;4,84;0,00;0;20,33
80087;89,4;43,9;3,6;0,635;43,24;20,75;2698;0,4;0,53;0,00;0,14;0,00;0,86;4,84;0,00;0;20,33
80166;89,4;43,9;4,4;0,662;45,36;21,75;2694;0,4;0,53;0,00;0,14;0,00;0,84;4,84;0,00;0;20,33
80246;89,4;43,9;2,9;0,609;41,20;19,75;2695;0,4;0,53;0,00;0,14;0,00;0,82;4,84;0,00;0;20,33
80325;89,4;43,9;4,4;0,662;45,36;21,75;2694;0,4;0,53;0,00;0,14;0,00;0,86;4,84;0,00;0;20,33
80405;89,4;43,9;4,4;0,662;45,36;21,75;2691;0,4;0,53;0,00;0,14;0,00;0,86;4,84;0,00;0;20,33
80485;89,4;43,9;3,3;0,609;41,29;19,75;2690;0,4;0,53;0,00;0,14;0,00;0,86;4,82;0,00;0;20,33
80564;89,4;43,9;3,6;0,635;43,32;20,75;2691;0,4;0,53;0,00;0,14;0,00;0,84;4,84;0,00;0;20,33
80646;89,4;44,6;3,6;0,635;43,41;21,00;2688;0,4;0,53;0,00;0,14;0,00;0,86;4,82;0,00;0;20,33
80725;89,4;44,6;4,4;0,667;45,53;21,75;2680;0,4;0,53;0,00;0,14;0,00;0,86;4,84;0,00;0;20,33
80806;89,4;44,6;4,4;0,667;45,53;21,75;2682;0,4;0,53;0,00;0,14;0,00;0,88;4,84;0,00;0;20,33
